#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   1   6     5e-06   2.7e-05   18.2   0.0   124   154     4    35     1    48 0.84 -
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   2   6   3.5e-08   1.9e-07   25.3   0.3     2    69    50   130    49   135 0.82 -
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   3   6    0.0094      0.05    7.5   0.1     2    38   139   174   138   179 0.83 -
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   4   6   8.8e-06   4.7e-05   17.4   0.0   137   202   244   312   237   316 0.75 -
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   5   6   2.9e-10   1.6e-09   32.1   0.0   119   199   268   351   263   365 0.86 -
CM000647_1:1061695-1062852 -            386 1014314at2759        -            222   1.5e-29   97.5   8.8   6   6   0.00012   0.00065   13.7   0.1     2    26   362   386   361   386 0.94 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   1   6     0.014     0.074    7.0   0.0    31    63     3    36     1    44 0.70 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   2   6   3.5e-09   1.9e-08   28.5   0.2     2    62    64   131    63   136 0.88 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   3   6   0.00025    0.0014   12.6   0.0     2    28   105   131   103   145 0.92 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   4   6     2e-06   1.1e-05   19.5   0.5    14    65   160   219   149   251 0.62 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   5   6     5e-12   2.7e-11   37.8   0.1   138   201   254   319   246   335 0.91 -
CM000638_1:2531041-2532102 -            354 1014314at2759        -            222   5.2e-29   95.8   9.7   6   6       2.9        16   -0.6   0.0     2    27   326   351   325   354 0.72 -
CM000646_1:828363-829157   -            265 1014314at2759        -            222   2.7e-26   86.9   0.7   1   4   0.00089    0.0048   10.9   0.1    39   154     4    28     1    35 0.52 -
CM000646_1:828363-829157   -            265 1014314at2759        -            222   2.7e-26   86.9   0.7   2   4   7.5e-15     4e-14   47.1   0.0   121   204    36   122    32   128 0.91 -
CM000646_1:828363-829157   -            265 1014314at2759        -            222   2.7e-26   86.9   0.7   3   4     0.012     0.066    7.1   0.0   127   153   128   154   121   159 0.77 -
CM000646_1:828363-829157   -            265 1014314at2759        -            222   2.7e-26   86.9   0.7   4   4   1.7e-05   9.1e-05   16.5   0.0   131   183   198   250   185   255 0.85 -
CM000645_1:187341-188348   -            336 1014314at2759        -            222   6.9e-26   85.6   6.2   1   5    0.0013     0.007   10.3   0.0   128   161     2    35     1    37 0.85 -
CM000645_1:187341-188348   -            336 1014314at2759        -            222   6.9e-26   85.6   6.2   2   5   2.4e-12   1.3e-11   38.9   0.1   119   174    34    90    31    95 0.91 -
CM000645_1:187341-188348   -            336 1014314at2759        -            222   6.9e-26   85.6   6.2   3   5   5.8e-05   0.00031   14.7   0.1   136   173   127   164   118   169 0.86 -
CM000645_1:187341-188348   -            336 1014314at2759        -            222   6.9e-26   85.6   6.2   4   5      0.76       4.1    1.3   0.0    14    34   191   211   185   231 0.68 -
CM000645_1:187341-188348   -            336 1014314at2759        -            222   6.9e-26   85.6   6.2   5   5   1.7e-06   9.3e-06   19.7   0.0    12    75   256   328   250   335 0.76 -
CM000652_1:185293-186033   -            247 1014314at2759        -            222   1.7e-24   81.0  15.3   1   6   5.5e-07     3e-06   21.4   0.0   127   183     5    61     2    72 0.93 -
CM000652_1:185293-186033   -            247 1014314at2759        -            222   1.7e-24   81.0  15.3   2   6   6.7e-05   0.00036   14.5   0.1   117   171    77   133    73   135 0.82 -
