# BUSCO version is: 5.1.2 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2020-08-05, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
302at33634	Complete	JAAFKC010002193_1	2387	3910	-	451.4	379	https://www.orthodb.org/v10?query=302at33634	rRNA biogenesis protein rrp5
693at33634	Duplicated	JAAFKC010001529_1	3641	7381	-	1502.0	920	https://www.orthodb.org/v10?query=693at33634	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
693at33634	Duplicated	JAAFKC010000260_1	223	3963	+	1501.8	920	https://www.orthodb.org/v10?query=693at33634	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
723at33634	Duplicated	JAAFKC010002726_1	610	4157	-	1217.2	777	https://www.orthodb.org/v10?query=723at33634	valyl-tRNA synthetase
723at33634	Duplicated	JAAFKC010000064_1	5476	8927	+	1201.6	788	https://www.orthodb.org/v10?query=723at33634	valyl-tRNA synthetase
723at33634	Duplicated	JAAFKC010001569_1	2444	5895	-	1200.0	787	https://www.orthodb.org/v10?query=723at33634	valyl-tRNA synthetase
971at33634	Complete	JAAFKC010001630_1	2486	6076	-	1343.0	837	https://www.orthodb.org/v10?query=971at33634	Isoleucine-tRNA ligase
1102at33634	Duplicated	JAAFKC010001811_1	907	6707	-	1472.1	1214	https://www.orthodb.org/v10?query=1102at33634	DNA-directed RNA polymerase subunit
1102at33634	Duplicated	JAAFKC010002325_1	1	5663	-	1448.1	1171	https://www.orthodb.org/v10?query=1102at33634	DNA-directed RNA polymerase subunit
1326at33634	Complete	JAAFKC010002690_1	504	4661	+	497.6	695	https://www.orthodb.org/v10?query=1326at33634	Regulator of nonsense transcripts 2
1342at33634	Duplicated	JAAFKC010000203_1	7484	10517	-	1119.1	749	https://www.orthodb.org/v10?query=1342at33634	Coatomer subunit beta
1342at33634	Duplicated	JAAFKC010002442_1	399	3470	-	1105.7	743	https://www.orthodb.org/v10?query=1342at33634	Coatomer subunit beta
1342at33634	Duplicated	JAAFKC010000628_1	4480	7468	+	1094.9	734	https://www.orthodb.org/v10?query=1342at33634	Coatomer subunit beta
1803at33634	Duplicated	JAAFKC010001506_1	1275	3815	-	680.8	595	https://www.orthodb.org/v10?query=1803at33634	Leucyl-tRNA synthetase
1803at33634	Duplicated	JAAFKC010001451_1	2722	5262	+	679.4	595	https://www.orthodb.org/v10?query=1803at33634	Leucyl-tRNA synthetase
2880at33634	Complete	JAAFKC010000516_1	5099	7791	+	762.6	573	https://www.orthodb.org/v10?query=2880at33634	AP complex subunit beta
3405at33634	Complete	JAAFKC010000839_1	4186	7074	+	876.0	683	https://www.orthodb.org/v10?query=3405at33634	Pre-mRNA-processing factor 6
3528at33634	Complete	JAAFKC010005106_1	1	2286	-	976.5	558	https://www.orthodb.org/v10?query=3528at33634	TFIIH basal transcription factor complex helicase XPB subunit
3786at33634	Complete	JAAFKC010001331_1	5007	7211	+	975.4	556	https://www.orthodb.org/v10?query=3786at33634	Chaperone dnaK
3834at33634	Complete	JAAFKC010003185_1	1344	3827	-	437.3	437	https://www.orthodb.org/v10?query=3834at33634	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
3835at33634	Complete	JAAFKC010001806_1	594	2453	-	787.3	507	https://www.orthodb.org/v10?query=3835at33634	Phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
3892at33634	Duplicated	JAAFKC010005919_1	101	2056	-	460.5	435	https://www.orthodb.org/v10?query=3892at33634	SDA1 family protein
3892at33634	Duplicated	JAAFKC010004098_1	1377	3452	-	453.8	451	https://www.orthodb.org/v10?query=3892at33634	SDA1 family protein
4148at33634	Duplicated	JAAFKC010001987_1	2916	5552	-	691.6	475	https://www.orthodb.org/v10?query=4148at33634	Eukaryotic translation initiation factor 5B
