#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CM000651_1:338007-339839   -            579 13102at33634         -            407  1.8e-138  455.6  16.7   1   4     2e-59   1.6e-57  188.9   4.9    67   211    26   193    13   204 0.86 -
CM000651_1:338007-339839   -            579 13102at33634         -            407  1.8e-138  455.6  16.7   2   4   5.9e-67   4.8e-65  213.7   0.1   221   337   284   402   279   413 0.93 -
CM000651_1:338007-339839   -            579 13102at33634         -            407  1.8e-138  455.6  16.7   3   4   3.4e-16   2.7e-14   46.6   0.0   334   383   422   471   419   488 0.89 -
CM000651_1:338007-339839   -            579 13102at33634         -            407  1.8e-138  455.6  16.7   4   4   4.1e-05    0.0033   10.1   1.2   383   406   546   569   540   570 0.89 -
CM000643_1:1994046-1995047 -            334 13102at33634         -            407   2.6e-26   86.2   0.0   1   1   4.3e-28   3.5e-26   85.8   0.0   125   378    70   334    56   334 0.82 -
CM000638_1:2086647-2087798 -            384 13102at33634         -            407   1.9e-06   20.7   0.4   1   5    0.0013      0.11    5.1   0.0   128   187     1    63     1    91 0.85 -
CM000638_1:2086647-2087798 -            384 13102at33634         -            407   1.9e-06   20.7   0.4   2   5   8.7e-05    0.0071    9.0   0.0   221   238   147   164   107   172 0.77 -
CM000638_1:2086647-2087798 -            384 13102at33634         -            407   1.9e-06   20.7   0.4   3   5      0.19        15   -2.0   0.0   233   268   186   214   185   220 0.71 -
CM000638_1:2086647-2087798 -            384 13102at33634         -            407   1.9e-06   20.7   0.4   4   5     0.052       4.3   -0.2   0.0   274   331   239   297   234   312 0.68 -
CM000638_1:2086647-2087798 -            384 13102at33634         -            407   1.9e-06   20.7   0.4   5   5     0.038       3.1    0.3   0.0   347   371   360   384   356   384 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search/busco_downloads/lineages/stramenopiles_odb10/hmms/13102at33634.hmm
# Target file:     /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search/genomes/BUSCO/Thalassiosira_pseudonana_ASM14940v2/run_stramenopiles_odb10/metaeuk_output/initial_results/GCA_000149405.2_ASM14940v2_genomic.fna.modified.fas
# Option settings: hmmsearch --domtblout /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search/genomes/BUSCO/Thalassiosira_pseudonana_ASM14940v2/run_stramenopiles_odb10/hmmer_output/initial_run_results/13102at33634.out --cpu 1 /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search/busco_downloads/lineages/stramenopiles_odb10/hmms/13102at33634.hmm /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search/genomes/BUSCO/Thalassiosira_pseudonana_ASM14940v2/run_stramenopiles_odb10/metaeuk_output/initial_results/GCA_000149405.2_ASM14940v2_genomic.fna.modified.fas 
# Current dir:     /Users/aholzer/ownCloud/PhD/Publications/2021 Liavero-Pasquina et al./analysis/TPP_aptamer_search
# Date:            Fri Apr 16 13:49:54 2021
# [ok]
