#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NKIB01015278_1:7742-10002  -            726 905026at2759         -            402   2.5e-68  227.0   5.8   1   4    0.0012      0.07    8.2   0.1    15    69   146   204   133   230 0.79 -
NKIB01015278_1:7742-10002  -            726 905026at2759         -            402   2.5e-68  227.0   5.8   2   4   5.6e-12   3.4e-10   35.5   0.0    78   149   267   343   248   348 0.87 -
NKIB01015278_1:7742-10002  -            726 905026at2759         -            402   2.5e-68  227.0   5.8   3   4   3.2e-41     2e-39  131.8   4.2   158   328   428   607   398   621 0.85 -
NKIB01015278_1:7742-10002  -            726 905026at2759         -            402   2.5e-68  227.0   5.8   4   4   1.3e-15   8.1e-14   47.5   0.0   335   402   647   723   636   723 0.88 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   1   9     0.015      0.94    4.4   0.2   232   275    23    74     1    77 0.44 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   2   9   0.00016    0.0099   11.0   0.0   218   277    50   118    38   130 0.80 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   3   9   1.8e-07   1.1e-05   20.7   0.0   208   281    82   164    80   168 0.82 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   4   9      0.33        20    0.1   0.0   336   365   176   205   166   210 0.66 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   5   9   0.00012    0.0073   11.4   0.0   335   365   217   247   211   253 0.90 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   6   9   0.00073     0.044    8.8   0.0   335   364   259   288   249   294 0.87 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   7   9   2.3e-06   0.00014   17.0   0.2   217   282   301   375   299   379 0.73 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   8   9   0.00025     0.015   10.4   0.0   336   365   386   415   380   420 0.89 -
NKIB01009401_1:3565-4974   -            470 905026at2759         -            402   1.5e-25   86.1  10.6   9   9     0.024       1.5    3.8   0.0   335   365   427   457   422   468 0.72 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   1  13    0.0036      0.22    6.5   0.0   336   366     5    35     2    40 0.89 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   2  13      0.08       4.9    2.1   0.0   334   365    43    74    35    80 0.82 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   3  13    0.0034      0.21    6.6   0.0   335   365    86   116    82   121 0.90 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   4  13   0.00052     0.032    9.3   0.1   331   364   124   157   120   164 0.89 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   5  13     0.002      0.12    7.4   0.0   208   279   203   282   199   300 0.73 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   6  13     0.092       5.6    1.9   0.0   334   364   252   282   244   320 0.67 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   7  13       1.5        93   -2.1   0.0   292   309   349   366   336   374 0.56 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   8  13   1.5e-06   8.9e-05   17.7   0.5   255   368   426   538   418   558 0.85 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6   9  13      0.31        19    0.2   0.0   256   361   553   573   543   581 0.64 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6  10  13      0.26        16    0.4   0.0   338   367   591   620   587   624 0.86 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6  11  13    0.0054      0.33    5.9   0.0   331   365   626   660   622   666 0.88 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6  12  13    0.0041      0.25    6.3   0.0   249   284   713   748   706   750 0.90 -
NKIB01002172_1:19672-22086 -            805 905026at2759         -            402   1.3e-22   76.5  16.6  13  13   0.00046     0.028    9.5   0.0   334   378   755   796   751   803 0.79 -
NKIB01001503_1:10514-11854 -            447 905026at2759         -            402   6.8e-21   70.8   6.1   1   4     0.057       3.5    2.6   0.0   196   248   136   189   129   196 0.80 -
NKIB01001503_1:10514-11854 -            447 905026at2759         -            402   6.8e-21   70.8   6.1   2   4   2.5e-12   1.5e-10   36.7   0.3   166   283   171   292   163   294 0.81 -
NKIB01001503_1:10514-11854 -            447 905026at2759         -            402   6.8e-21   70.8   6.1   3   4   1.1e-05   0.00064   14.9   0.7   218   276   294   353   291   357 0.85 -
NKIB01001503_1:10514-11854 -            447 905026at2759         -            402   6.8e-21   70.8   6.1   4   4   4.4e-07   2.7e-05   19.4   0.0   213   292   357   437   350   441 0.93 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   1   8       2.3   1.4e+02   -2.7   0.0   264   287     5    28     3    37 0.88 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   2   8    0.0026      0.16    7.0   0.0   336   368    78   110    73   120 0.90 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   3   8      0.26        16    0.4   0.0    91   115   137   161   135   164 0.90 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   4   8     3e-05    0.0019   13.4   0.1   335   366   164   195   157   201 0.88 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   5   8     0.008      0.49    5.4   0.0   332   365   203   236   198   241 0.90 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   6   8   0.00044     0.027    9.5   0.1   241   279   239   277   237   286 0.85 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   7   8   2.1e-06   0.00013   17.2   0.1   209   285   282   367   279   450 0.76 -
NKIB01013956_1:35655-37250 -            532 905026at2759         -            402   4.8e-16   54.8  13.1   8   8      0.21        13    0.7   0.1   337   364   502   529   490   532 0.67 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   1   9     0.023       1.4    3.9   0.0   340   366     2    28     1    37 0.91 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   2   9   4.6e-05    0.0028   12.8   0.0   331   365    41    75    34    85 0.89 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   3   9   0.00011    0.0065   11.6   0.0   334   366   130   162   119   167 0.86 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   4   9     0.057       3.5    2.6   0.1   331   367   169   205   163   209 0.87 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   5   9     0.035       2.1    3.3   0.0   334   364   256   286   248   290 0.83 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   6   9     0.031       1.9    3.4   0.0   336   365   300   329   288   334 0.88 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   7   9     0.033         2    3.4   0.0   209   281   333   414   330   419 0.50 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   8   9     0.029       1.8    3.5   0.0   336   366   426   456   419   467 0.67 -
NKIB01013956_1:21298-22800 -            501 905026at2759         -            402   8.2e-15   50.7  13.9   9   9     0.015      0.94    4.5   0.0   337   365   469   497   456   500 0.86 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   1  12     0.061       3.7    2.5   0.0   335   368     7    40     3    80 0.62 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   2  12     0.001     0.063    8.3   0.0   231   280    70   120    56   126 0.87 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   3  12      0.05       3.1    2.8   0.0   249   281   131   163   122   166 0.86 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   4  12     0.097       5.9    1.8   0.1   243   274   166   197   142   206 0.74 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   5  12     0.002      0.12    7.4   0.0    81   115   217   254   210   290 0.72 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   6  12      0.56        34   -0.7   0.0    32    53   302   323   295   368 0.59 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   7  12      0.15         9    1.2   0.1   332   365   419   452   337   458 0.80 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   8  12     0.045       2.7    2.9   0.7   330   372   459   501   363   539 0.70 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1   9  12     0.067       4.1    2.3   0.0   337   367   550   580   532   588 0.64 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1  10  12   9.1e-05    0.0056   11.8   0.4   247   286   585   624   574   740 0.75 -
NKIB01013629_1:37592-40171 -            860 905026at2759         -            402   9.5e-15   50.5  21.1  11  12     0.028       1.7    3.6   0.1   254   361   674   780   668   824 0.56 -
